1280953,21,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.200234.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,ORPDIC-2301766,112006,KovZpa3Bxe,eTicket,0,I,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,CCIC,46799412,14701,,,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280953,22,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-60823819,112006,KovZpa3Bxe,,1,A,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,IC,110548021,13101,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280953,23,ITEM,-4.68,,,,,,,,,,,,,,,,,,30502.31.3443.513002.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-60821324,112006,KovZpa3Bxe,,1,A,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,CCIC,110567622,14300,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280953,24,ITEM,-0.88,,,,,,,,,,,,,,,,,,30502.31.3443.413004.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-60944590,112006,KovZpa3Bxe,,1,A,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,CCIC,110581752,14810,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280953,25,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.200234.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,ORPDIC-2301766,112006,KovZpa3Bxe,eTicket,0,I,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,CCIC,110638025,14701,,,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280953,26,ITEM,0,,,,,,,,,,,,,,,,,,30502.31.3443.413010.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-60821324,112006,KovZpa3Bxe,,1,A,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,IC,110548079,13101,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280953,27,ITEM,-4.42,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061.9110006161.00000.1000000560.2009.000000,,2024/03/01,,,,,TAX CA QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-60816390,112006,KovZpa3Bxe,,1,A,CONCERTS,KZazBEonSMnZfZ7v6F1,100000135259705,FVFF,IC,110533753,13561,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,1,ITEM,1.68,,,,,,,,,,,,,,,,,,30502.31.3443.513002.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,71398801,14300,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,2,ITEM,-1.68,,,,,,,,,,,,,,,,,,30502.31.3443.513002.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,CCIC,113009264,14300,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280976,3,ITEM,4.82,,,,,,,,,,,,,,,,,,30502.31.3443.413362.2061..00000.1000000680.2009.000000,,2024/03/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC Extract,AuditIC-59331766,112006,KovZpZAFletA,,1,A,CONCERTS,KZazBEonSMnZfZ7v6Jt,100000135259705,FVFF,IC,110539188,13561,,,-2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
